#count=9991
    5.097721752652725e-01     5.161035042076647e-01     5.256550369909790e-01     5.291677956324325e-01     5.223812366834008e-01     5.232758676612657e-01     5.174235560732809e-01     5.132787605796462e-01     5.178331547254610e-01     5.210767355672651e-01     5.116960486119937e-01     5.206253769114696e-01     5.227947743869469e-01     5.231025326208405e-01     5.219171617186865e-01     5.210810141647784e-01     5.199725379880507e-01     5.148799716785949e-01     5.110096582733492e-01     5.041609693109904e-01     5.134990658721624e-01     5.219151648369545e-01     5.155442988881945e-01     5.101501537335610e-01     5.165087915120657e-01     5.110666663047669e-01     5.230248815653885e-01     5.165969754327892e-01     5.117875994688227e-01     5.171603456606413e-01     5.149880427016532e-01     5.111378091914772e-01 
    5.097151443340238e-01     5.119091825974518e-01     5.211093733164499e-01     5.202854027909706e-01     5.231756376987743e-01     5.176220776526065e-01     5.132587286643226e-01     5.106364112842207e-01     5.169946094536011e-01     5.104252750749753e-01     5.097490778652031e-01     5.197490809436804e-01     5.339113751704494e-01     5.250696227260409e-01     5.208698624626412e-01     5.165286862761599e-01     5.228398350187694e-01     5.236438185036333e-01     5.140252800929168e-01     5.072799938494451e-01     5.071682732408230e-01     5.190216840538726e-01     5.208998132826964e-01     5.207261592021973e-01     5.222107494939094e-01     5.257608547882581e-01     5.273937584931067e-01     5.176698487563590e-01     5.112703602343026e-01     5.115981906690487e-01     5.130493843013312e-01     5.162792893010755e-01 
    5.228277272014654e-01     5.174060373405152e-01     5.125230353991169e-01     5.228549677884429e-01     5.188776819357935e-01     5.161509023982516e-01     5.130231703837661e-01     5.107121291268372e-01     5.138847639629059e-01     5.136489048625755e-01     5.178940370809398e-01     5.180044162655650e-01     5.255069281907487e-01     5.254297890256301e-01     5.186629264504942e-01     5.107330249603328e-01     5.232191682817835e-01     5.199101081908648e-01     5.146323050172193e-01     5.159649958232203e-01     5.123735499268358e-01     5.158054147132621e-01     5.208983132356830e-01     5.269071149888903e-01     5.226196818240956e-01     5.188721693543594e-01     5.156420491702514e-01     5.159279327217274e-01     5.046731823440923e-01     5.080808812315205e-01     5.095787399048888e-01     5.184004425576171e-01 
    5.154385708811564e-01     5.120462975062812e-01     5.179154244217971e-01     5.166957470234054e-01     5.200843448982044e-01     5.165660770868915e-01     5.126790926358723e-01     5.102914980031074e-01     5.153032243517351e-01     5.148952201793049e-01     5.180029960195652e-01     5.183945038979846e-01     5.196089940182833e-01     5.197166725400822e-01     5.239132519089983e-01     5.114466708831039e-01     5.157077271985280e-01     5.132454896460962e-01     5.107461803354468e-01     5.078201303457219e-01     5.166434126034025e-01     5.157722819608159e-01     5.142230931498505e-01     5.170957133058584e-01     5.133496584662417e-01     5.111435977880742e-01     5.121597584083807e-01     5.196354191313963e-01     5.054085693103153e-01     5.085173218529117e-01     5.055911978636672e-01     5.177049584166600e-01 
    5.164922185415912e-01     5.237363739554665e-01     5.086056156045097e-01     5.142487313390018e-01     5.159903512319227e-01     5.071200121380289e-01     5.066324073615693e-01     5.053641948470823e-01     5.114179866508205e-01     5.169047805804922e-01     5.234941522052036e-01     5.296172105804257e-01     5.315965908397391e-01     5.201068080282338e-01     5.183362313817491e-01     5.143595035542975e-01     5.161260584261141e-01     5.228419865445724e-01     5.141533346929076e-01     5.044859495928630e-01     5.148979711754544e-01     5.251484214344054e-01     5.206821603169414e-01     5.187267102619266e-01     5.159670299821874e-01     5.072680453394997e-01     5.090641489164390e-01     5.126446185888902e-01     5.024704831368335e-01     4.989681017355821e-01     5.068701445583135e-01     5.140299229806177e-01 
    5.215182635528722e-01     5.144287485691845e-01     5.183987913614786e-01     5.147826749409427e-01     5.081618771971744e-01     5.094636764305469e-01     5.129150450753166e-01     5.106741201330411e-01     5.174190338163680e-01     5.254458031499065e-01     5.204556243221538e-01     5.189664991822036e-01     5.256154658325468e-01     5.205550872857333e-01     5.169121647134408e-01     5.112571865778638e-01     5.105761359926375e-01     5.160488996658841e-01     5.144302603973328e-01     5.123846801797997e-01     5.043501724762467e-01     5.187642667035011e-01     5.187841165668953e-01     5.203547312232675e-01     5.094353458616868e-01     5.021143348179099e-01     5.085793690525435e-01     5.132710764345683e-01     5.094173214036497e-01     5.049744732395646e-01     5.012496623208584e-01     5.119711269621503e-01 
    5.281287567069394e-01     5.167375399437973e-01     5.095942092905886e-01     5.034095718155684e-01     5.143937447393598e-01     5.055710482900408e-01     5.095385292146485e-01     5.147695713372176e-01     5.185964015446966e-01     5.290253384403446e-01     5.185804796296204e-01     5.103844088825016e-01     5.123631122099983e-01     5.202318128230893e-01     5.114364238921717e-01     5.051566924123152e-01     4.996321147289038e-01     5.051566924123152e-01     5.114364238921717e-01     5.202318128230893e-01     5.123631122099983e-01     5.103844088825016e-01     5.185804796296204e-01     5.290253384403446e-01     5.185964015446966e-01     5.147695713372176e-01     5.095385292146485e-01     5.055710482900408e-01     5.143937447393598e-01     5.034095718155684e-01     5.095942092905886e-01     5.167375399437973e-01 
    5.215182635528722e-01     5.119711269621503e-01     5.012496623208584e-01     5.049744732395646e-01     5.094173214036497e-01     5.132710764345683e-01     5.085793690525435e-01     5.021143348179099e-01     5.094353458616868e-01     5.203547312232675e-01     5.187841165668953e-01     5.187642667035011e-01     5.043501724762467e-01     5.123846801797997e-01     5.144302603973328e-01     5.160488996658841e-01     5.105761359926375e-01     5.112571865778638e-01     5.169121647134408e-01     5.205550872857333e-01     5.256154658325468e-01     5.189664991822036e-01     5.204556243221538e-01     5.254458031499065e-01     5.174190338163680e-01     5.106741201330411e-01     5.129150450753166e-01     5.094636764305469e-01     5.081618771971744e-01     5.147826749409427e-01     5.183987913614786e-01     5.144287485691845e-01 
    5.164922185415912e-01     5.140299229806177e-01     5.068701445583135e-01     4.989681017355821e-01     5.024704831368335e-01     5.126446185888902e-01     5.090641489164390e-01     5.072680453394997e-01     5.159670299821874e-01     5.187267102619266e-01     5.206821603169414e-01     5.251484214344054e-01     5.148979711754544e-01     5.044859495928630e-01     5.141533346929076e-01     5.228419865445724e-01     5.161260584261141e-01     5.143595035542975e-01     5.183362313817491e-01     5.201068080282338e-01     5.315965908397391e-01     5.296172105804257e-01     5.234941522052036e-01     5.169047805804922e-01     5.114179866508205e-01     5.053641948470823e-01     5.066324073615693e-01     5.071200121380289e-01     5.159903512319227e-01     5.142487313390018e-01     5.086056156045097e-01     5.237363739554665e-01 
    5.154385708811564e-01     5.177049584166600e-01     5.055911978636672e-01     5.085173218529117e-01     5.054085693103153e-01     5.196354191313963e-01     5.121597584083807e-01     5.111435977880742e-01     5.133496584662417e-01     5.170957133058584e-01     5.142230931498505e-01     5.157722819608159e-01     5.166434126034025e-01     5.078201303457219e-01     5.107461803354468e-01     5.132454896460962e-01     5.157077271985280e-01     5.114466708831039e-01     5.239132519089983e-01     5.197166725400822e-01     5.196089940182833e-01     5.183945038979846e-01     5.180029960195652e-01     5.148952201793049e-01     5.153032243517351e-01     5.102914980031074e-01     5.126790926358723e-01     5.165660770868915e-01     5.200843448982044e-01     5.166957470234054e-01     5.179154244217971e-01     5.120462975062812e-01 
    5.228277272014654e-01     5.184004425576171e-01     5.095787399048888e-01     5.080808812315205e-01     5.046731823440923e-01     5.159279327217274e-01     5.156420491702514e-01     5.188721693543594e-01     5.226196818240956e-01     5.269071149888903e-01     5.208983132356830e-01     5.158054147132621e-01     5.123735499268358e-01     5.159649958232203e-01     5.146323050172193e-01     5.199101081908648e-01     5.232191682817835e-01     5.107330249603328e-01     5.186629264504942e-01     5.254297890256301e-01     5.255069281907487e-01     5.180044162655650e-01     5.178940370809398e-01     5.136489048625755e-01     5.138847639629059e-01     5.107121291268372e-01     5.130231703837661e-01     5.161509023982516e-01     5.188776819357935e-01     5.228549677884429e-01     5.125230353991169e-01     5.174060373405152e-01 
    5.097151443340238e-01     5.162792893010755e-01     5.130493843013312e-01     5.115981906690487e-01     5.112703602343026e-01     5.176698487563590e-01     5.273937584931067e-01     5.257608547882581e-01     5.222107494939094e-01     5.207261592021973e-01     5.208998132826964e-01     5.190216840538726e-01     5.071682732408230e-01     5.072799938494451e-01     5.140252800929168e-01     5.236438185036333e-01     5.228398350187694e-01     5.165286862761599e-01     5.208698624626412e-01     5.250696227260409e-01     5.339113751704494e-01     5.197490809436804e-01     5.097490778652031e-01     5.104252750749753e-01     5.169946094536011e-01     5.106364112842207e-01     5.132587286643226e-01     5.176220776526065e-01     5.231756376987743e-01     5.202854027909706e-01     5.211093733164499e-01     5.119091825974518e-01 
    5.097721752652725e-01     5.111378091914772e-01     5.149880427016532e-01     5.171603456606413e-01     5.117875994688227e-01     5.165969754327892e-01     5.230248815653885e-01     5.110666663047669e-01     5.165087915120657e-01     5.101501537335610e-01     5.155442988881945e-01     5.219151648369545e-01     5.134990658721624e-01     5.041609693109904e-01     5.110096582733492e-01     5.148799716785949e-01     5.199725379880507e-01     5.210810141647784e-01     5.219171617186865e-01     5.231025326208405e-01     5.227947743869469e-01     5.206253769114696e-01     5.116960486119937e-01     5.210767355672651e-01     5.178331547254610e-01     5.132787605796462e-01     5.174235560732809e-01     5.232758676612657e-01     5.223812366834008e-01     5.291677956324325e-01     5.256550369909790e-01     5.161035042076647e-01 
    5.233994704260321e-01     5.112368371058011e-01     5.132723469764382e-01     5.153486445122044e-01     5.163348472246605e-01     5.139187992065626e-01     5.160301064645093e-01     5.087052997411879e-01     5.199896065736619e-01     5.153245591171137e-01     5.055651560124766e-01     5.053044908645500e-01     5.112215516799453e-01     5.060946179858853e-01     5.012840963111159e-01     5.093518500171168e-01     5.236125427527878e-01     5.266404851338772e-01     5.224196914591424e-01     5.253926985989125e-01     5.300149782397636e-01     5.246706048360644e-01     5.167437089470857e-01     5.190354940028001e-01     5.165478275048206e-01     5.194874550624691e-01     5.173283090479943e-01     5.291056687297985e-01     5.341227808816291e-01     5.289786847831253e-01     5.254463308946615e-01     5.229213415742300e-01 
    5.325597182131387e-01     5.232000488623474e-01     5.210044818347567e-01     5.202001120245179e-01     5.149353329700820e-01     5.133890920444465e-01     5.237112901514045e-01     5.087381941400884e-01     5.164214271024219e-01     5.162009794803720e-01     5.137611183171938e-01     5.033166017450679e-01     5.071423267964379e-01     5.104026614226128e-01     5.022462309911311e-01     4.992021606328723e-01     5.135074195556593e-01     5.172140605034842e-01     5.171785801228418e-01     5.194823917579587e-01     5.243490798530046e-01     5.210287646017285e-01     5.163334074715425e-01     5.186772040412401e-01     5.220588660132939e-01     5.282024697404399e-01     5.324687166830410e-01     5.321411161079196e-01     5.298281263606828e-01     5.269182546668860e-01     5.254918821259732e-01     5.213048620907761e-01 
    5.302196860703314e-01     5.263919877279045e-01     5.275465875922792e-01     5.303346673855653e-01     5.186683264878769e-01     5.181013016142408e-01     5.189923920145260e-01     5.164326080123256e-01     5.161173956678083e-01     5.131387212032763e-01     5.087793309251092e-01     5.105485319683011e-01     5.062413256575782e-01     5.122251625141624e-01     5.059932129932845e-01     5.126031460617393e-01     5.143566061905136e-01     5.097648355224670e-01     5.070291544803839e-01     5.116840754485188e-01     5.209945741470388e-01     5.244130359065848e-01     5.218531386038759e-01     5.261975467933897e-01     5.322170119625426e-01     5.348524383732037e-01     5.340850346486244e-01     5.376338079004546e-01     5.364267148253332e-01     5.330306762265393e-01     5.289525565967781e-01     5.220988351673174e-01 
    5.296228997324158e-01     5.362881043100769e-01     5.392972961619815e-01     5.373523254222724e-01     5.196594454884378e-01     5.194776017705117e-01     5.145418951293982e-01     5.172129721796478e-01     5.104290764649865e-01     5.022941765502991e-01     5.021463032387329e-01     5.082723065960683e-01     5.119522812895058e-01     5.147112717330439e-01     5.114807083617648e-01     5.115568182326683e-01     5.053855043278968e-01     5.085631646776847e-01     5.131639165393722e-01     5.093482813141524e-01     5.252212964955605e-01     5.286341638271221e-01     5.265326907611776e-01     5.184161509028992e-01     5.251614826666823e-01     5.387981179851236e-01     5.489343727357665e-01     5.457594692240532e-01     5.397744326863833e-01     5.412922115600627e-01     5.352524353336330e-01     5.361800509182538e-01 
    5.469459680630187e-01     5.375485866406592e-01     5.404025590996983e-01     5.459836061059234e-01     5.234470131075954e-01     5.270079525969561e-01     5.242051584285645e-01     5.143595551522147e-01     5.177592454443319e-01     5.030893275521175e-01     5.037858471946378e-01     5.021476757352085e-01     5.156492094048516e-01     5.125974169604836e-01     5.031315487867341e-01     5.070952785811862e-01     5.152932022882662e-01     5.127957661220307e-01     5.197588621318417e-01     5.131794384832752e-01     5.213149781681000e-01     5.264915348976645e-01     5.255487747272182e-01     5.344503302586417e-01     5.401478351361613e-01     5.446176747666065e-01     5.507871459082996e-01     5.491279190122619e-01     5.430823674087939e-01     5.398987469058105e-01     5.427805693881507e-01     5.546570036719076e-01 
    5.610828457238112e-01     5.486653641897736e-01     5.459103797478536e-01     5.477208740664647e-01     5.393097857856882e-01     5.266204840801351e-01     5.213845731872406e-01     5.236324091675822e-01     5.197880469967485e-01     5.214509339818316e-01     5.220538830761263e-01     5.174085498200498e-01     5.162069406994217e-01     5.178640468229339e-01     5.124276122690692e-01     5.076943543611565e-01     5.159621619281768e-01     5.108589486555175e-01     5.088159128301171e-01     5.061893227598887e-01     5.102149941692753e-01     5.158132599816888e-01     5.249164023749402e-01     5.374086287864781e-01     5.431642136412037e-01     5.434497622413882e-01     5.452089159490086e-01     5.469107484127063e-01     5.500877125297354e-01     5.599200970308075e-01     5.517217212898990e-01     5.658919817498292e-01 
    5.792198743055386e-01     5.692059188429663e-01     5.598721593185034e-01     5.549392771073166e-01     5.395457794860288e-01     5.257585301231066e-01     5.225539601793365e-01     5.272678063642682e-01     5.277606855990266e-01     5.250506763246751e-01     5.384195842954171e-01     5.294730642604681e-01     5.241506886730709e-01     5.235946106936846e-01     5.207777067588395e-01     5.117257679144717e-01     5.177932953324792e-01     5.106369127285292e-01     5.087745152112698e-01     5.054160027363456e-01     5.186826168128431e-01     5.199614249880251e-01     5.302824172886164e-01     5.396739231349986e-01     5.446082594977113e-01     5.445062485745648e-01     5.448418598815050e-01     5.623203801261881e-01     5.625415282730815e-01     5.684778840275667e-01     5.747537141397617e-01     5.765300348155271e-01 
    6.087246504843360e-01     5.763867595667619e-01     5.735020221024126e-01     5.641791086883411e-01     5.373901091063682e-01     5.248414470888784e-01     5.192216422494831e-01     5.264755542695186e-01     5.358896518135696e-01     5.313569259660200e-01     5.336423307135022e-01     5.405019046816399e-01     5.288849674896774e-01     5.238203656898566e-01     5.209222947020332e-01     5.193004602866029e-01     5.109091130900366e-01     5.085123425508200e-01     5.114836689938910e-01     5.122684693297489e-01     5.158735297216787e-01     5.259608351301301e-01     5.289005333820389e-01     5.308281209254468e-01     5.379078822870118e-01     5.358241408168923e-01     5.380203532946412e-01     5.574666481069503e-01     5.651188498368215e-01     5.875469148707575e-01     6.049836913158313e-01     6.146326914809227e-01 
    6.908628590425252e-01     6.202015684070855e-01     5.910192742098160e-01     5.672801672594898e-01     5.510826951274532e-01     5.301497831920990e-01     5.245550732683012e-01     5.203055837641224e-01     5.281871740892379e-01     5.314085416388603e-01     5.310824899009358e-01     5.249823256985721e-01     5.222629594532419e-01     5.250122889828532e-01     5.239106455757165e-01     5.223143221286268e-01     5.106378198075847e-01     5.113252053056749e-01     5.139506545001750e-01     5.211125009215446e-01     5.111103797671173e-01     5.253742295123176e-01     5.206212199674972e-01     5.177515930783871e-01     5.257611380213073e-01     5.355908661178771e-01     5.448947432226895e-01     5.601875833426464e-01     5.683010645577001e-01     5.822417551465756e-01     6.148550012243820e-01     6.742311698879634e-01 
